0,56.28206015960566,-145.8352749289401
1,56.27901406273349,-145.48622680019443
2,56.26987669998758,-145.13728499489008
3,56.25465085469714,-144.78855580408123
4,56.23334116480215,-144.44014545405759
5,56.20595412144057,-144.09216007398692
6,56.17249806697113,-143.744705663587
7,56.13298319243211,-143.39788806083715
8,56.08742153443707,-143.0518129097388
9,56.03582697150842,-142.70658562813549
10,55.97821521984982,-142.36231137560148
11,55.91460382855894,-142.01909502140919
12,55.84501217428178,-141.6770411125849
13,55.76946145531036,-141.3362538420628
14,55.687974685125596,-140.99683701694673
15,55.600576685387026,-140.65889402688967
16,55.50729407837204,-140.3225278126001
17,55.408155278866374,-139.98784083448535
18,55.303190485508736,-139.65493504144115
19,55.192431671592004,-139.32391183979695
20,55.075912575323834,-138.9948720624267
21,54.9536686895497,-138.6679159380341
22,54.825737250941415,-138.34314306062186
23,54.692157228654466,-138.0206523591546
24,54.55296931245768,-137.7005420674241
25,54.40821590033866,-137.3829096941261
26,54.257941085589,-137.06785199315854
27,54.10219064337302,-136.75546493414916
28,53.9410120167842,-136.44584367322227
29,53.77445430239358,-136.13908252401336
30,53.60256823529444,-135.8352749289401
31,53.425406173647914,-135.53451343073903
32,53.243022082734186,-135.236889644276
33,53.055471518514146,-134.94249422863956
34,52.862811610706494,-134.65141685952517
35,52.6651010453855,-134.36374620191918
36,52.46240004710461,-134.07956988309064
37,52.25477036055152,-133.79897446589914
38,52.0422752317401,-133.52204542242694
39,51.82497938874508,-133.24886710794334
40,51.602949021985225,-132.97952273520931
41,51.3762517640611,-132.71409434912994
42,51.144956669153544,-132.45266280176293
43,50.90913419198907,-132.19530772769014
44,50.66885616637869,-131.94210751976016
45,50.424195783336614,-131.69313930520914
46,50.17522756878561,-131.44847892216708
47,49.92202736085564,-131.2082008965567
48,49.66467228678283,-130.97237841939221
49,49.40324073941581,-130.74108332448466
50,49.13781235333645,-130.51438606656055
51,48.86846798060242,-130.29235569980068
52,48.59528966611883,-130.07505985680567
53,48.31836062264663,-129.86256472799423
54,48.03776520545513,-129.65493504144115
55,47.75358888662659,-129.45223404316027
56,47.4659182290206,-129.25452347783926
57,47.174840859906205,-129.06186357003162
58,46.88044544426976,-128.8743130058116
59,46.58282165780675,-128.69192891489786
60,46.28206015960566,-128.51476685325133
61,45.978252564532404,-128.3428807861522
62,45.67149141532348,-128.17632307176154
63,45.3618701543966,-128.01514444517272
64,45.04948309538722,-127.85939400295675
65,44.73442539441965,-127.7091191882071
66,44.41679302112167,-127.56436577608808
67,44.096682729391134,-127.42517785989129
68,43.7741920279239,-127.29159783760434
69,43.44941915051167,-127.16366639899606
70,43.12246302611904,-127.04142251322193
71,42.793423248748795,-126.92490341695375
72,42.46240004710461,-126.81414460303702
73,42.1294942540604,-126.70917980967938
74,41.794807275945644,-126.61004101017372
75,41.458441061656075,-126.51675840315873
76,41.120498071599016,-126.42936040342016
77,40.78108124648296,-126.3478736332354
78,40.440293975960856,-126.27232291426398
79,40.09824006713656,-126.20273125998682
80,39.75502371294427,-126.13911986869593
81,39.41074946041028,-126.08150811703734
82,39.06552217880697,-126.02991355410869
83,38.71944702770861,-125.98435189611365
84,38.37262942495873,-125.94483702157463
85,38.025175014558826,-125.91138096710519
86,37.677189634488165,-125.88399392374362
87,37.328779284464545,-125.86268423384863
88,36.980050093655684,-125.84745838855818
89,36.631108288351335,-125.83832102581226
90,36.28206015960566,-125.8352749289401
91,35.93301203085999,-125.83832102581226
92,35.58407022555564,-125.84745838855818
93,35.23534103474679,-125.86268423384863
94,34.886930684723154,-125.88399392374362
95,34.5389453046525,-125.91138096710519
96,34.191490894252595,-125.94483702157463
97,33.844673291502716,-125.98435189611365
98,33.498598140404354,-126.02991355410869
99,33.15337085880105,-126.08150811703734
100,32.809096606267055,-126.13911986869593
101,32.46588025207477,-126.20273125998682
102,32.12382634325048,-126.27232291426398
103,31.783039072728364,-126.3478736332354
104,31.443622247612307,-126.42936040342016
105,31.105679257555245,-126.51675840315873
106,30.769313043265683,-126.61004101017372
107,30.43462606515093,-126.70917980967938
108,30.101720272106718,-126.81414460303702
109,29.770697070462532,-126.92490341695375
110,29.44165729309229,-127.04142251322193
111,29.114701168699657,-127.16366639899606
112,28.789928291287424,-127.29159783760434
113,28.467437589820186,-127.42517785989129
114,28.147327298089657,-127.56436577608808
115,27.829694924791674,-127.7091191882071
116,27.514637223824113,-127.85939400295675
117,27.20225016481473,-128.01514444517272
118,26.892628903887847,-128.17632307176154
119,26.585867754678922,-128.3428807861522
120,26.282060159605667,-128.51476685325133
121,25.98129866140458,-128.69192891489786
122,25.683674874941566,-128.8743130058116
123,25.389279459305122,-129.06186357003162
124,25.098202090190732,-129.25452347783926
125,24.81053143258474,-129.45223404316027
126,24.526355113756203,-129.65493504144115
127,24.245759696564697,-129.86256472799425
128,23.968830653092496,-130.07505985680567
129,23.695652338608916,-130.29235569980068
130,23.426307965874877,-130.51438606656055
131,23.16087957979552,-130.74108332448466
132,22.8994480324285,-130.97237841939221
133,22.642092958355697,-131.2082008965567
134,22.38889275042572,-131.44847892216708
135,22.139924535874712,-131.69313930520914
136,21.895264152832638,-131.94210751976016
137,21.654986127222255,-132.19530772769014
138,21.419163650057783,-132.45266280176293
139,21.187868555150224,-132.71409434912994
140,20.961171297226105,-132.97952273520931
141,20.739140930466245,-133.24886710794334
142,20.521845087471227,-133.5220454224269
143,20.309349958659805,-133.79897446589914
144,20.101720272106718,-134.07956988309064
145,19.899019273825825,-134.36374620191918
146,19.701308708504833,-134.65141685952517
147,19.508648800697184,-134.94249422863956
148,19.321098236477145,-135.236889644276
149,19.13871414556342,-135.534513430739
150,18.96155208391689,-135.8352749289401
